Package name,Reviewer name,Review,Rating
com.vanniktech.chessclock,Patricio Quattrocchi,muy buena y util,5
com.vanniktech.chessclock,R1D3R,I just wanted a chess clock app for my tablet this is perfect for it :),5
com.vanniktech.chessclock,fred lelenguya,Beuriful,5
com.vanniktech.chessclock,William Woo,Really decent app,5
com.vanniktech.chessclock,A Google user,Love how you can customize the times.,5
com.vanniktech.chessclock,"Fernando,Jr Montefalcon",Good,5
com.vanniktech.chessclock,Typikarl Gaming,its good but some minor bugs but overall 4stars still good,4
com.vanniktech.chessclock,comedy and funny videos,This is a very great app. I am very enjoying the game.,5
com.vanniktech.chessclock,Deepu Jaglan,Ok,3
com.vanniktech.chessclock,Ashish Sam,Sound can be better,4
com.vanniktech.chessclock,Bhavana Damke,Cool man,5
com.vanniktech.chessclock,Robert Brumec,"Has ALL the needed functions to play a chess game, but could use an art update. Overall great app.",4
com.vanniktech.chessclock,Practical Experts,Very bad app,1
com.vanniktech.chessclock,Chaitanya,I hope this is the best app for chess players 😊,5
com.vanniktech.chessclock,jignesh patel,Very useful,5
com.vanniktech.chessclock,k Prakash 1999,Super app font changing and time set up all super one nice one,5
com.vanniktech.chessclock,MANASWINI NAYAK,I don't like 😡😡,1
com.vanniktech.chessclock,Sanjay Gowda,Super,5
com.vanniktech.chessclock,Max Marqu,Practical,5
com.vanniktech.chessclock,Bibin Thomas,Thanks a lot..I appreciate that you replied so quick ....,4
com.vanniktech.chessclock,Skyler gaming,"Good, I've only played three games but they were fun",5
com.vanniktech.chessclock,Himaj Patil,"Amazing, perfect",5
com.vanniktech.chessclock,MANDIRA BAIRAGI,"Yes,very good",5
com.vanniktech.chessclock,Golden Fungula,It is nice because all players are aware of time from the start to the end. Easy to use and press.,3
com.vanniktech.chessclock,Sharath Sharath,Nice,5
com.vanniktech.chessclock,R i Emon,awesome indeed...you can avoid waste of money by purchasing it,5
com.vanniktech.chessclock,Jyothi Ganappanavar,Very good,5
com.vanniktech.chessclock,Aparna Karmakar,great one,5
com.vanniktech.chessclock,Roni Riikonen,Perfect for speedchess,5
com.vanniktech.chessclock,A Google user,Can you remove the ad from the middle of the screen becouse when you want to press as fast as possible that button you press 3/10 times on that ad and is soooooo annoying.,4
com.vanniktech.chessclock,A Google user,Best app,5
com.vanniktech.chessclock,A Google user,Boss,5
com.vanniktech.chessclock,A Google user,Mm,5
com.vanniktech.chessclock,A Google user,IT TAKES A LOT OF TIME TO DOWNLOAD,5
com.vanniktech.chessclock,A Google user,Super,5
com.vanniktech.chessclock,A Google user,Best one ever,5
com.vanniktech.chessclock,A Google user,Good apps,5
com.vanniktech.chessclock,A Google user,ok,5
com.vanniktech.chessclock,A Google user,Genius!!,5
com.vanniktech.chessclock,A Google user,Ok,5
com.vanniktech.chessclock,A Google user,"Programmable and themeable. The clock can be programmed with different time settings so it's convenient to use it for different tournaments. I can also customize the UCI colors and save them as my own themes. However, I would love to see an additional feature of setting different timing after a certain number of moves.",4
com.vanniktech.chessclock,A Google user,"Nice experience, because enjoy the chess game,",3
com.vanniktech.chessclock,A Google user,Hhgigihkuhjjhhvjhvj you are very bad and very khaduce 2 Upar ki kasam,5
com.vanniktech.chessclock,A Google user,Like it,5
com.vanniktech.chessclock,A Google user,It's an awesome app for free,4
com.vanniktech.chessclock,A Google user,I won because of this app and learnt how to do with in the last time i like the best thing of the app is the time is fised i like the app most,5
com.vanniktech.chessclock,A Google user,Very nice,5
com.vanniktech.chessclock,A Google user,Not bad,5
com.vanniktech.chessclock,A Google user,Best of its kind,5
com.vanniktech.chessclock,A Google user,good,5
com.vanniktech.chessclock,A Google user,It is superd . We should download it.,5
com.vanniktech.chessclock,A Google user,great app,5
com.vanniktech.chessclock,A Google user,"Just right. Until the ads. I used to use this playing chess with my children, but now suddenly there are ads that are inappropriate for children, so I can't use this anymore. Such a shame.",1
com.vanniktech.chessclock,A Google user,It is taking huge amount of time to change game modes. We are trying to set the the time to 30min.bit it is taking huge time. While rest of chess clock apps are user friendly and easy to set time,2
com.vanniktech.chessclock,A Google user,"It is the best clock for playing chess, but the adds should not popup while the game is started, the add which is between the two clocks",4
com.vanniktech.chessclock,A Google user,really needed this one... chess clocks are so darn expensive,5
com.vanniktech.chessclock,A Google user,Crashes when creating new time control.,1
com.vanniktech.chessclock,A Google user,"great app, no invasive adds",5
com.vanniktech.chessclock,A Google user,"Unable to change theme colours, it always shows error",2
com.vanniktech.chessclock,A Google user,does the job. no must no fuss,5
com.vanniktech.chessclock,A Google user,A very good app for chess lover like me .😍😍😍,5
com.vanniktech.chessclock,A Google user,"Very helpful app, but i'm not able at any time to add a custom theme. Whenever i want to change the themes and save its i receive an answer : an error occurred, retry later. My question is what should i do to be able to add and save the custom theme?",4
com.vanniktech.chessclock,A Google user,bad,1
com.vanniktech.chessclock,A Google user,☺☺,5
com.vanniktech.chessclock,A Google user,cannot change theme and time settings couldn't change.,3
com.vanniktech.chessclock,A Google user,"So far, exactly what I wanted. Thanks!",5
com.vanniktech.chessclock,A Google user,Perfect,5
com.vanniktech.chessclock,A Google user,good!,5
com.vanniktech.chessclock,A Google user,Perfect chess timer,5
com.vanniktech.chessclock,A Google user,"It is really simple to use and everythng is fine, however the only bad thing is you can not set diffrent stages.",4
com.vanniktech.chessclock,A Google user,"Exactly what it's intended for, no ads and if you want to change the themes then you pay a very small fee. Very happy with it.",5
com.vanniktech.chessclock,A Google user,cant live without it( partner takes forever without one),5
com.vanniktech.chessclock,A Google user,y. tyyy you came up I love it over yy7rr4iuu utte rt,4
com.vanniktech.chessclock,A Google user,Best chess clock in the world .I really liked it .,5
com.vanniktech.chessclock,A Google user,Amazing,5
com.vanniktech.chessclock,A Google user,Very nice,5
com.vanniktech.chessclock,A Google user,Nice app... Perfect for chess competition,5
com.vanniktech.chessclock,A Google user,Great timer i like to play chess with someone with this,5
com.vanniktech.chessclock,A Google user,Awful does nothing,1
com.vanniktech.chessclock,A Google user,easy to edit.,5
com.vanniktech.chessclock,A Google user,Beautiful !,5
com.vanniktech.chessclock,A Google user,nice,3
com.vanniktech.chessclock,A Google user,Nice!!!!☺️☺️,5
com.vanniktech.chessclock,A Google user,It is a good clock . We can set any time we want by customising . You can of course download it .,5
com.vanniktech.chessclock,A Google user,Very good app.You can create your own time.,5
com.vanniktech.chessclock,A Google user,Works well - easy to choose variant timings (Fischer etc),5
com.vanniktech.chessclock,A Google user,superb app,4
com.vanniktech.chessclock,A Google user,go,5
com.vanniktech.chessclock,A Google user,Wow,5
com.vanniktech.chessclock,A Google user,"What more can we ask? Perfect application for chess players. Only a chess player can understand its importance. I would like to add one suggestion. It would have been much better if we could add those time increments after certain moves like 20 or 30 as per our wish. Anways, lots of thanks for developing this application.",5
com.vanniktech.chessclock,A Google user,"Does increments well, screen stays active while it runs, clock starts when the first player touches their button and not when the app starts like some apps. Works great and no ads.",5
com.vanniktech.chessclock,A Google user,"It's a fantastic app I would say. To be honest, this app helps me save quite a lot of money",5
com.vanniktech.chessclock,A Google user,"Great clock, but more importantly, NO ADS. Thank you for not selling out!",5
com.vanniktech.chessclock,A Google user,Very simple to operate. I like it. I'm not one for criticising a free app but I see that the developer sometimes asks for suggestions. Possibly a facility to add additional time controls after the first is reached would improve the app? e.g. 40 moves in 2 hours and then 20 moves in the next hour.,4
com.vanniktech.chessclock,A Google user,very good experience,5
com.vanniktech.chessclock,A Google user,"Does the job, and does the job well.",5
com.vanniktech.chessclock,A Google user,there's an app just like this has 1 million downloads and broken this one works 1000 times better should have all those downloads,5
com.vanniktech.chessclock,A Google user,good,5
com.vanniktech.chessclock,A Google user,Nice chess watch.,5
com.vanniktech.chessclock,A Google user,"Excellent chess clock app! It has the three features I most look for: (1) unambiguous, intuitive ease of use; (2) option for different controls for each player; (3) unambiguous fixed display (HH:MM:SS). Few apps have all three of these. One nice additional option would be a warning sound when time is close to expiring (for example a ticking clock when less than 10 seconds left).",5
com.vanniktech.chessclock,A Google user,"Lovely time control, exactly what I was looking for!",5
com.vanniktech.chessclock,A Google user,Awesome App,5
com.vanniktech.chessclock,A Google user,"Excelent. I wanted to be able to set up Fischer time controls to my own specification, and even as a non geek found this quite straightforward. Thanks for this.",5
com.vanniktech.chessclock,A Google user,Very nice app i love this chess clock 😍😍,5
com.vanniktech.chessclock,A Google user,toooooooooooooo bad,4
com.vanniktech.chessclock,A Google user,we have to pay to change colours for the chess clock,1
com.vanniktech.chessclock,A Google user,Very good included time selection for 2 player,5
com.vanniktech.chessclock,A Google user,Very good and useful.,5
com.vanniktech.chessclock,A Google user,"simple, good",5
com.vanniktech.chessclock,A Google user,works well for me!,5
com.vanniktech.chessclock,A Google user,it's fun,5
com.vanniktech.chessclock,A Google user,very good app exelent,5
com.vanniktech.chessclock,A Google user,This app is really helpful for organizing Chess Tournament without the actual Chess clock.,4
com.vanniktech.chessclock,A Google user,perfect.,5
com.vanniktech.chessclock,A Google user,Awesome,5
com.vanniktech.chessclock,A Google user,Thanks for the app. Very good and helpful tool.,5
com.vanniktech.chessclock,A Google user,Very good chess timer,5
com.vanniktech.chessclock,A Google user,very nice,5
com.vanniktech.chessclock,A Google user,This makes a fun 2-player spam game.,5
com.vanniktech.chessclock,A Google user,"I hope that everytime you (devs.) update this app, it will be as good enough as this, or better.",5
com.vanniktech.chessclock,A Google user,Sweet,5
com.vanniktech.chessclock,A Google user,Him inn kg thug dB kg deck it,5
com.vanniktech.chessclock,A Google user,This app is lit!!! Btww u need to add 'click' sound to make the chess clock moree real.,5
com.vanniktech.chessclock,A Google user,"It's a chess clock app works fine, not very intuitive but I like that you can have different time control for each player , that's about all I can say about it",5
com.vanniktech.chessclock,A Google user,Not good,5
com.vanniktech.chessclock,A Google user,Suuuuuuuperb,5
com.vanniktech.chessclock,A Google user,This is amazing,5
com.vanniktech.chessclock,A Google user,Install it without any doubt,5
com.vanniktech.chessclock,A Google user,It's not a good game,3
com.vanniktech.chessclock,A Google user,Simple and good to use app,5
com.vanniktech.chessclock,A Google user,I'm very like this App 😀😀😀😍,5
com.vanniktech.chessclock,A Google user,"Nice app, but can you add more time formats like hourglass, delay, etc. I know those are not used very much, but will be a nice addition",4
com.vanniktech.chessclock,A Google user,"This app is great, especially considering it's free.",5
com.vanniktech.chessclock,A Google user,It's fantastic Wondeeful,5
com.vanniktech.chessclock,A Google user,Well done !!!!!!! It's getting work done,5
com.vanniktech.chessclock,A Google user,Does what you need it to.,5
com.vanniktech.chessclock,A Google user,Nice,5
com.vanniktech.chessclock,A Google user,Dont downlode it worst chess clock ever,1
com.vanniktech.chessclock,A Google user,OK,4
com.vanniktech.chessclock,A Google user,Worst,1
com.vanniktech.chessclock,A Google user,The max time is 25.,3
com.vanniktech.chessclock,A Google user,Beautiful,5
com.vanniktech.chessclock,A Google user,Best,5
com.vanniktech.chessclock,A Google user,useful,5
com.vanniktech.chessclock,A Google user,Totally Worth it,5
com.vanniktech.chessclock,A Google user,Extrodinary👍👍👍👍👍,5
com.vanniktech.chessclock,A Google user,Great!,5
com.vanniktech.chessclock,A Google user,"This is an incredible choice for anyone looking for a chess clock for your phone, it is considerably cheaper than a real clock because its free! No ads make this a very compelling choice.",5
com.vanniktech.chessclock,A Google user,Awesome👱👱,5
com.vanniktech.chessclock,A Google user,Thanks for a simple Chess clock.,5
com.vanniktech.chessclock,A Google user,Mantab dan sangat membantu,4
com.vanniktech.chessclock,A Google user,Great but you should not charge for a new theme,5
com.vanniktech.chessclock,A Google user,Good,5
com.vanniktech.chessclock,A Google user,Great App,5
com.vanniktech.chessclock,A Google user,The chess practice is easier for me by downloading the app it's very nice,5
com.vanniktech.chessclock,A Google user,Good,5
com.vanniktech.chessclock,A Google user,Helpful,5
com.vanniktech.chessclock,A Google user,great app!!,5
com.vanniktech.chessclock,A Google user,Nice and worth downloading,5
com.vanniktech.chessclock,A Google user,Amazing app,5
com.vanniktech.chessclock,A Google user,Its a really good app and good graphics,4
com.vanniktech.chessclock,A Google user,Good working,5
com.vanniktech.chessclock,A Google user,Thank,3
com.vanniktech.chessclock,A Google user,Very simple and minimalistic design LOVE IT😊,5
com.vanniktech.chessclock,A Google user,Great work thanks,5
com.vanniktech.chessclock,A Google user,Very cool chess clock,5
com.vanniktech.chessclock,A Google user,Didn't work. Showed 25561 minutes remaining after first tap,1
com.vanniktech.chessclock,A Google user,Best chess clock app out there! 2nd to none!,5
com.vanniktech.chessclock,A Google user,Excellent,5
com.vanniktech.chessclock,A Google user,Awesome,5
com.vanniktech.chessclock,A Google user,I chose this clock among all others in play market. Love it.,5
com.vanniktech.chessclock,A Google user,"Insert feature for additional time. I know I can do that by clicking on 
clock button but on adding, a new timer gets start. It should be like when 
I add extra time to it, it must add to current time.",5
com.vanniktech.chessclock,A Google user,"It is a great clock if you want to play chess and learn how to be perfect 
with a clock. I lived the app.......good job👍👏",5
com.vanniktech.chessclock,A Google user,Don't download this,1
com.vanniktech.chessclock,A Google user,Good app for practise,4
com.vanniktech.chessclock,A Google user,"I think this is great I would really like to have different sounds to 
choose from when a game ends but overall still really enjoy it and even the 
clicking between moves like an actual clock. Thank you for replying I 
appreciate the feedback I'm a chess fanatic so great for your business as 
well keep it up",5
com.vanniktech.chessclock,A Google user,"Great interface, and nice minimalist design. No Ads is always nice, and 
having a paid option to create themes is a cool idea. 5/5",5
com.vanniktech.chessclock,A Google user,Best,5
com.vanniktech.chessclock,A Google user,"Very simple chess clock. Very intuitive controls and does exactly what it 
says on the tin. Excellent!!",5
com.vanniktech.chessclock,A Google user,It helps me with my chess game.,5
com.vanniktech.chessclock,A Google user,Cumple con su función y es fácil de usar,5
com.vanniktech.chessclock,A Google user,"Please update this app and set ringtone,bell when time end",3
com.vanniktech.chessclock,A Google user,"Four stars. It's a nice way to time game moves in games like chess, 
checkers, connect four, etc.. What would make it a four star review you 
ask? One little request: When the opponent goes and taps their side of the 
timer, you should be able to set the amount of seconds of the delay you get 
on your side of the timer before it starts counting down. Overall, my son 
and I LOVE this app. And if you add in my request I'll make a new five star 
review!",4
com.vanniktech.chessclock,A Google user,Very awesome,5
com.vanniktech.chessclock,A Google user,Very nice,5
com.vanniktech.chessclock,A Google user,"I really love this app. I just have a request, i would like you to add 
increments which is how many seconds it adds when you finish your turn.",4
com.vanniktech.chessclock,A Google user,"Google asked some weird questions (Is this game happy? What?) - but I loved 
the app. Exactly as you'd want a chess clock app to be: simple and 
effective.",5
com.vanniktech.chessclock,A Google user,Nice app,5
com.vanniktech.chessclock,A Google user,Its very good clock for chess,5
com.vanniktech.chessclock,A Google user,Its good,5
com.vanniktech.chessclock,A Google user,why not add costom times and good features,1
com.vanniktech.chessclock,A Google user,The colour s can be changed,4
com.vanniktech.chessclock,A Google user,It is best chess clock app,5
com.vanniktech.chessclock,A Google user,Nice and easy,4
com.vanniktech.chessclock,A Google user,It's an awesome app,5
com.vanniktech.chessclock,A Google user,"Perfect! Only think that can be improved is to add more clock skins. I 
would like a wooden one and a plastic one 😊",5
com.vanniktech.chessclock,A Google user,It is very easy to use and no ads,5
com.vanniktech.chessclock,A Google user,Good,5
com.vanniktech.chessclock,A Google user,Great chess clock,5
com.vanniktech.chessclock,A Google user,Nc,5
com.vanniktech.chessclock,A Google user,Best of all clocks   I mean it,5
com.vanniktech.chessclock,A Google user,No sound when time is exhausted.,5
com.vanniktech.chessclock,A Google user,"Thanks guys, that's amazing chess clock, keep it up",5
com.vanniktech.chessclock,A Google user,......good.....,5
com.vanniktech.chessclock,A Google user,عالی بو,5
com.vanniktech.chessclock,A Google user,really owsam,5
com.vanniktech.chessclock,A Google user,King,5
com.vanniktech.chessclock,A Google user,The app has no ads. Also you can set time control for each player if you are playing with time odds. 2 themes available. I would like to have more bright colors but whatever... great app! Thank you!,5
com.vanniktech.chessclock,A Google user,Very good source,5
com.vanniktech.chessclock,A Google user,nice app...i liked,5
com.vanniktech.chessclock,A Google user,great !,5
com.vanniktech.chessclock,A Google user,Bahog duga,4
com.vanniktech.chessclock,A Google user,Just nice. No ads and disturbance,5
com.vanniktech.chessclock,A Google user,Amazingly awesome,5
com.vanniktech.chessclock,A Google user,Great!,5
com.vanniktech.chessclock,A Google user,Would've got a perfect 5 if the fonts were LARGER. But overall it's the best clock app for chess.,4
com.vanniktech.chessclock,A Google user,It would get 5 stars if only you can adjust the font size on the clock,4
com.vanniktech.chessclock,A Google user,Its asowem,5
com.vanniktech.chessclock,A Google user,"Superb timer of chess, love this app",5
com.vanniktech.chessclock,A Google user,When is the next update when it turns very dim.Thanks,5
com.vanniktech.chessclock,A Google user,So simple it's brilliant,5
com.vanniktech.chessclock,A Google user,Very simple and practical. I wish there was more toggle for flipping the times to horizontal so you can see the other timer or dimming the not running clock though.,5
com.vanniktech.chessclock,A Google user,simple yet effective I just wish you can customize the amount of minutes or give time for a handicap,5
com.vanniktech.chessclock,A Google user,Thanks. It is a cool app,5
com.vanniktech.chessclock,A Google user,It's simple and practicle,5
com.vanniktech.chessclock,A Google user,Great,5
com.vanniktech.chessclock,A Google user,This is perfect,5
com.vanniktech.chessclock,A Google user,Nice app... I like it... I wish the inactive side would go dim to emphasize which side of the clock is ticking.,4
com.vanniktech.chessclock,A Google user,Horrible game please don't install it,1
com.vanniktech.chessclock,A Google user,Just add stages and control such as 1h 40 moves and 30 m KO. That would be great. Thanks.,4
com.vanniktech.chessclock,A Google user,Amazing app!!! Just add a few more time variations...,5
com.vanniktech.chessclock,A Google user,This is soo sexy! 💖😍😘😘😘,5
com.vanniktech.chessclock,A Google user,Poor colours & sour design,1
com.vanniktech.chessclock,A Google user,Useless,1
com.vanniktech.chessclock,A Google user,Very nice Cool and sexy,5
com.vanniktech.chessclock,A Google user,Good,3
com.vanniktech.chessclock,A Google user,Perfect,5
com.vanniktech.chessclock,A Google user,Mersal  Great,5
com.vanniktech.chessclock,A Google user,LO,5
com.vanniktech.chessclock,A Google user,Nice,4
com.vanniktech.chessclock,A Google user,Best chess timer,5
com.vanniktech.chessclock,A Google user,Best clock app,5
com.vanniktech.chessclock,A Google user,It is good clock.It displays bullets,5
com.vanniktech.chessclock,A Google user,Like It,5
com.vanniktech.chessclock,A Google user,Nice clock! Liked it,4
com.vanniktech.chessclock,A Google user,Very good,5
com.vanniktech.chessclock,A Google user,"Gefällt mir, da die Uhr weiterläuft, wenn der Bildschirm gesperrt ist. Wenn jetzt noch individuelle Uhrzeiten oder zumindest Stunden eingetragen werden können, gibt es 5 Sterne *edit* Nachtrag: Wunderbar. Funktioniert wie beschrieben.",5
com.vanniktech.chessclock,A Google user,Nice,2
com.vanniktech.chessclock,A Google user,Great app,5
com.vanniktech.chessclock,A Google user,Nice,5
com.vanniktech.chessclock,A Google user,Good,5
